ID_SAMPLE,GENE,SIMILARITY_RATE,WITHIN_THRESHOLD?
2340112,MUC16,0,NO
2121716,MUC16,0,NO
2894855,MUC16,0,NO
2894837,MUC16,0,NO
2834129,MUC16,0,NO
2869864,MUC16,0,NO
2121749,MUC16,0,NO
2121612,MUC16,0,NO
2869832,MUC16,0,NO
2380406,MUC16,0,NO
2839416,MUC16,1,NO
2839482,MUC16,0,NO
2121763,MUC16,0,NO
2121801,MUC16,0,NO
2339487,MUC16,0,NO
2263234,MUC16,0,NO
2839349,MUC16,0,NO
2339744,MUC16,0,NO
2339745,MUC16,0,NO
2839369,MUC16,0,NO
2197831,MUC16,0,NO
2839330,MUC16,0,NO
2121616,MUC16,0,NO
2121748,MUC16,0,NO
2121544,MUC16,0,NO
2380422,MUC16,0,NO
2263371,MUC16,0,NO
2584585,MUC16,0,NO
2869875,MUC16,0,NO
2839315,MUC16,0,NO
2121670,MUC16,0,NO
2380413,MUC16,1,NO
2492710,MUC16,0,NO
2839317,MUC16,0,NO
2339466,MUC16,0,NO
2121646,MUC16,0,NO
2121523,MUC16,0,NO
2456271,MUC16,0,NO
2292464,MUC16,0,NO
1673883,MUC16,1,NO
2894830,MUC16,0,NO
2869869,MUC16,1,NO
2340505,MUC16,0,NO
2688657,MUC16,0,NO
2894826,MUC16,0,NO
2197829,MUC16,0,NO
2121796,MUC16,0,NO
2492730,MUC16,0,NO
2492702,MUC16,0,NO
2380395,MUC16,0,NO
2121595,MUC16,0,NO
2839396,MUC16,0,NO
2869854,MUC16,0,NO
2121694,MUC16,0,NO
2839481,MUC16,0,NO
2839347,MUC16,0,NO
2339490,MUC16,1,NO
2492714,MUC16,0,NO
2121659,MUC16,0,NO
2839390,MUC16,0,NO
2894842,MUC16,2,NO
2839368,MUC16,1,NO
2839485,MUC16,0,NO
2869858,MUC16,1,NO
2839475,MUC16,0,NO
2121773,MUC16,0,NO
2121617,MUC16,0,NO
2121535,MUC16,0,NO
2121719,MUC16,0,NO
2121516,MUC16,0,NO
2837858,MUC16,0,NO
2869833,MUC16,0,NO
2121590,MUC16,0,NO
2492725,MUC16,0,NO
2869811,MUC16,0,NO
2869844,MUC16,0,NO
2121520,MUC16,0,NO
2521288,MUC16,0,NO
2869842,MUC16,1,NO
2439363,MUC16,0,NO
2837877,MUC16,0,NO
2380415,MUC16,1,NO
2894828,MUC16,0,NO
2121702,MUC16,0,NO
2688643,MUC16,1,NO
2688653,MUC16,0,NO
2121739,MUC16,0,NO
2839454,MUC16,6,NO
2121628,MUC16,0,NO
2869843,MUC16,0,NO
2439329,MUC16,0,NO
2121707,MUC16,1,NO
2121571,MUC16,0,NO
2869836,MUC16,0,NO
2197819,MUC16,0,NO
2439360,MUC16,1,NO
2340343,MUC16,0,NO
2760739,MUC16,0,NO
2121633,MUC16,1,NO
2688640,MUC16,0,NO
2869860,MUC16,0,NO
2492721,MUC16,0,NO
2292488,MUC16,0,NO
2869878,MUC16,0,NO
2121566,MUC16,0,NO
2121680,MUC16,0,NO
2834139,MUC16,0,NO
2894852,MUC16,0,NO
2466832,MUC16,0,NO
2839345,MUC16,0,NO
2340243,MUC16,0,NO
2185969,MUC16,0,NO
2869816,MUC16,0,NO
2339473,MUC16,0,NO
2869834,MUC16,0,NO
2439350,MUC16,0,NO
2121766,MUC16,0,NO
2839462,MUC16,0,NO
2292469,MUC16,0,NO
2339481,MUC16,0,NO
2292477,MUC16,0,NO
2292473,MUC16,0,NO
2121575,MUC16,0,NO
2121546,MUC16,0,NO
2121524,MUC16,0,NO
2439348,MUC16,0,NO
2340115,MUC16,0,NO
2121805,MUC16,0,NO
2894840,MUC16,0,NO
2869815,MUC16,0,NO
2894838,MUC16,0,NO
2292484,MUC16,0,NO
2121600,MUC16,0,NO
2121626,MUC16,0,NO
2121594,MUC16,0,NO
2380392,MUC16,0,NO
2121557,MUC16,0,NO
2292470,MUC16,0,NO
2521265,MUC16,1,NO
2837886,MUC16,0,NO
2839455,MUC16,0,NO
2839341,MUC16,0,NO
2894825,MUC16,0,NO
2292466,MUC16,0,NO
2121704,MUC16,0,NO
2839429,MUC16,0,NO
2521289,MUC16,0,NO
2121586,MUC16,0,NO
2492729,MUC16,19,NO
2869841,MUC16,0,NO
2894847,MUC16,0,NO
2121529,MUC16,0,NO
2121692,MUC16,0,NO
2466842,MUC16,1,NO
2869863,MUC16,0,NO
2492722,MUC16,0,NO
2869851,MUC16,0,NO
2263026,MUC16,0,NO
2894822,MUC16,0,NO
2839375,MUC16,0,NO
2839393,MUC16,0,NO
2466835,MUC16,0,NO
2839336,MUC16,0,NO
2839353,MUC16,2,NO
2839377,MUC16,0,NO
2637737,MUC16,0,NO
2869872,MUC16,0,NO
2839346,MUC16,0,NO
2263445,MUC16,0,NO
2121676,MUC16,0,NO
2121654,MUC16,0,NO
2839348,MUC16,0,NO
2121667,MUC16,2,NO
2121781,MUC16,0,NO
2760736,MUC16,0,NO
2185859,MUC16,0,NO
2894848,MUC16,3,NO
2839358,MUC16,0,NO
2521252,MUC16,0,NO
2521293,MUC16,0,NO
2466840,MUC16,0,NO
2760721,MUC16,0,NO
2339739,MUC16,0,NO
2839355,MUC16,0,NO
2185856,MUC16,0,NO
2521307,MUC16,0,NO
2380402,MUC16,0,NO
2839426,MUC16,0,NO
2894832,MUC16,1,NO
2439351,MUC16,0,NO
2121636,MUC16,0,NO
2839344,MUC16,0,NO
2121611,MUC16,0,NO
2839361,MUC16,1,NO
2339474,MUC16,1,NO
2380407,MUC16,0,NO
2839357,MUC16,1,NO
2339484,MUC16,0,NO
2121510,MUC16,0,NO
2521276,MUC16,0,NO
2121706,MUC16,17,NO
2760727,MUC16,0,NO
2292487,MUC16,0,NO
2263031,MUC16,0,NO
1673906,MUC16,0,NO
2837881,MUC16,0,NO
2521267,MUC16,0,NO
2262880,MUC16,0,NO
2894845,MUC16,0,NO
2492726,MUC16,0,NO
2839333,MUC16,0,NO
2760732,MUC16,2,NO
1673899,MUC16,0,NO
2339959,MUC16,0,NO
2839379,MUC16,0,NO
2121705,MUC16,0,NO
2339465,MUC16,0,NO
2121726,MUC16,0,NO
2121564,MUC16,0,NO
2121671,MUC16,1,NO
2439334,MUC16,0,NO
2121578,MUC16,0,NO
2292478,MUC16,0,NO
2263025,MUC16,0,NO
2894862,MUC16,0,NO
2894864,MUC16,0,NO
2688655,MUC16,0,NO
2466849,MUC16,0,NO
2292471,MUC16,3,NO
2340504,MUC16,0,NO
2121776,MUC16,0,NO
2521309,MUC16,0,NO
2521294,MUC16,1,NO
2466838,MUC16,0,NO
2688649,MUC16,0,NO
2688650,MUC16,0,NO
2894835,MUC16,0,NO
2121517,MUC16,0,NO
2121635,MUC16,0,NO
2521302,MUC16,0,NO
2263029,MUC16,0,NO
2121753,MUC16,0,NO
2492720,MUC16,0,NO
2121736,MUC16,0,NO
2466833,MUC16,0,NO
2339470,MUC16,0,NO
2439331,MUC16,0,NO
2869828,MUC16,0,NO
2760734,MUC16,0,NO
2894833,MUC16,0,NO
2121642,MUC16,0,NO
2839380,MUC16,0,NO
2839311,MUC16,0,NO
2839394,MUC16,0,NO
2121717,MUC16,0,NO
2869862,MUC16,2,NO
2292465,MUC16,0,NO
2839460,MUC16,0,NO
2492712,MUC16,1,NO
2521308,MUC16,0,NO
2894816,MUC16,0,NO
2839452,MUC16,2,NO
2121741,MUC16,0,NO
2121639,MUC16,0,NO
2121648,MUC16,1,NO
2292460,MUC16,0,NO
2121758,MUC16,0,NO
2339468,MUC16,0,NO
2637738,MUC16,0,NO
2521268,MUC16,0,NO
2339954,MUC16,0,NO
2121693,MUC16,2,NO
2292492,MUC16,1,NO
2837892,MUC16,0,NO
2292467,MUC16,0,NO
2384177,MUC16,0,NO
2688647,MUC16,0,NO
2121762,MUC16,0,NO
2894834,MUC16,0,NO
2263233,MUC16,0,NO
2121508,MUC16,0,NO
2839376,MUC16,0,NO
2869868,MUC16,0,NO
2466841,MUC16,0,NO
2121656,MUC16,0,NO
2730739,MUC16,0,NO
2439335,MUC16,0,NO
2839400,MUC16,0,NO
2839468,MUC16,3,NO
2340114,MUC16,0,NO
2521256,MUC16,0,NO
2688644,MUC16,0,NO
2121622,MUC16,0,NO
2492724,MUC16,0,NO
2439359,MUC16,0,NO
2340244,MUC16,0,NO
2894819,MUC16,1,NO
2839431,MUC16,0,NO
2439383,MUC16,0,NO
2121632,MUC16,0,NO
2339489,MUC16,0,NO
2521259,MUC16,0,NO
2121689,MUC16,0,NO
2339485,MUC16,1,NO
2492723,MUC16,0,NO
2121649,MUC16,0,NO
2688641,MUC16,0,NO
2439317,MUC16,0,NO
2466843,MUC16,1,NO
2492711,MUC16,0,NO
2839478,MUC16,0,NO
2121687,MUC16,0,NO
2839480,MUC16,0,NO
2839329,MUC16,1,NO
2121681,MUC16,0,NO
2339957,MUC16,0,NO
2121629,MUC16,0,NO
2121589,MUC16,0,NO
2292493,MUC16,0,NO
2521243,MUC16,0,NO
2839373,MUC16,0,NO
2521300,MUC16,0,NO
2262878,MUC16,1,NO
2839413,MUC16,1,NO
2869861,MUC16,2,NO
2839351,MUC16,0,NO
2521244,MUC16,0,NO
2185861,MUC16,0,NO
2894820,MUC16,0,NO
2521303,MUC16,0,NO
2121497,MUC16,0,NO
2839325,MUC16,0,NO
2839391,MUC16,0,NO
2121665,MUC16,1,NO
2834135,MUC16,0,NO
2839337,MUC16,0,NO
2894857,MUC16,1,NO
2121549,MUC16,0,NO
2869838,MUC16,0,NO
2121554,MUC16,0,NO
2121591,MUC16,0,NO
2760716,MUC16,0,NO
2837907,MUC16,0,NO
2894850,MUC16,0,NO
2121764,MUC16,0,NO
2839451,MUC16,0,NO
2121539,MUC16,0,NO
2292462,MUC16,0,NO
2492708,MUC16,0,NO
2121538,MUC16,0,NO
2121645,MUC16,1,NO
2839372,MUC16,0,NO
2839331,MUC16,0,NO
2292457,MUC16,0,NO
2839479,MUC16,0,NO
2292461,MUC16,0,NO
2121745,MUC16,0,NO
2521295,MUC16,0,NO
2292489,MUC16,0,NO
2121610,MUC16,0,NO
2121598,MUC16,3,NO
2439384,MUC16,0,NO
2121573,MUC16,0,NO
2263032,MUC16,0,NO
2894821,MUC16,0,NO
2197830,MUC16,0,NO
2869826,MUC16,0,NO
2380416,MUC16,0,NO
2197823,MUC16,0,NO
2760723,MUC16,0,NO
2121634,MUC16,0,NO
2292459,MUC16,1,NO
2869932,MUC16,6,NO
2492700,MUC16,1,NO
2339471,MUC16,0,NO
2121683,MUC16,1,NO
2894824,MUC16,0,NO
2121744,MUC16,0,NO
2121700,MUC16,0,NO
2521283,MUC16,0,NO
2839350,MUC16,0,NO
2839417,MUC16,0,NO
2688645,MUC16,0,NO
2339746,MUC16,0,NO
2843047,MUC16,9,NO
2839470,MUC16,0,NO
2839363,MUC16,0,NO
2121658,MUC16,0,NO
2839360,MUC16,0,NO
2121548,MUC16,0,NO
2837887,MUC16,0,NO
2439367,MUC16,0,NO
2839457,MUC16,0,NO
2837899,MUC16,0,NO
2292479,MUC16,0,NO
2839340,MUC16,0,NO
2869876,MUC16,0,NO
2262879,MUC16,0,NO
2869830,MUC16,0,NO
2380399,MUC16,0,NO
2869881,MUC16,0,NO
2839371,MUC16,0,NO
2521262,MUC16,0,NO
2894843,MUC16,0,NO
2837905,MUC16,0,NO
2121663,MUC16,0,NO
2439386,MUC16,0,NO
2760726,MUC16,0,NO
2839308,MUC16,1,NO
2839367,MUC16,0,NO
2521297,MUC16,0,NO
2869873,MUC16,3,NO
2121701,MUC16,1,NO
2839383,MUC16,0,NO
2839320,MUC16,0,NO
2839428,MUC16,0,NO
2869867,MUC16,0,NO
2439374,MUC16,0,NO
2121724,MUC16,0,NO
2121768,MUC16,0,NO
2292458,MUC16,0,NO
2839362,MUC16,0,NO
2340344,MUC16,0,NO
2894844,MUC16,0,NO
2121618,MUC16,0,NO
2843040,MUC16,4,NO
2521281,MUC16,0,NO
2121685,MUC16,0,NO
2121787,MUC16,0,NO
2439354,MUC16,0,NO
2839467,MUC16,0,NO
2869866,MUC16,0,NO
2121742,MUC16,0,NO
2839381,MUC16,0,NO
2839427,MUC16,0,NO
2380421,MUC16,0,NO
2121513,MUC16,0,NO
2121697,MUC16,1,NO
2839458,MUC16,0,NO
2121695,MUC16,0,NO
2062377,MUC16,0,NO
2121802,MUC16,0,NO
2292483,MUC16,0,NO
2263028,MUC16,0,NO
2869845,MUC16,0,NO
2869871,MUC16,0,NO
2760738,MUC16,0,NO
1673892,MUC16,0,NO
2263030,MUC16,0,NO
2121672,MUC16,0,NO
2760728,MUC16,0,NO
2121797,MUC16,0,NO
2380417,MUC16,0,NO
2121696,MUC16,0,NO
2121582,MUC16,0,NO
2121651,MUC16,0,NO
2869877,MUC16,0,NO
2457482,MUC16,0,NO
2121519,MUC16,0,NO
2121684,MUC16,0,NO
2492713,MUC16,0,NO
2121570,MUC16,0,NO
2121799,MUC16,0,NO
2439330,MUC16,0,NO
2521273,MUC16,0,NO
2121653,MUC16,0,NO
2839352,MUC16,0,NO
1673905,MUC16,0,NO
2839474,MUC16,0,NO
2185862,MUC16,0,NO
2121630,MUC16,0,NO
2121515,MUC16,0,NO
2121526,MUC16,0,NO
1673887,MUC16,0,NO
2521312,MUC16,0,NO
2837894,MUC16,0,NO
2760737,MUC16,0,NO
2121500,MUC16,0,NO
2121623,MUC16,0,NO
2121625,MUC16,0,NO
2760719,MUC16,0,NO
2439318,MUC16,0,NO
2121784,MUC16,0,NO
2456270,MUC16,0,NO
2121800,MUC16,0,NO
2121804,MUC16,0,NO
2121558,MUC16,0,NO
2869884,MUC16,1,NO
2384186,MUC16,0,NO
2292481,MUC16,0,NO
2521274,MUC16,0,NO
2760735,MUC16,0,NO
2339480,MUC16,0,NO
2121657,MUC16,0,NO
2292486,MUC16,0,NO
2121587,MUC16,0,NO
2339737,MUC16,0,NO
2121601,MUC16,0,NO
2839324,MUC16,0,NO
2466836,MUC16,0,NO
2439313,MUC16,0,NO
2121682,MUC16,1,NO
2869825,MUC16,0,NO
2380405,MUC16,0,NO
2439319,MUC16,1,NO
2439344,MUC16,0,NO
2521305,MUC16,0,NO
2584587,MUC16,0,NO
2839334,MUC16,0,NO
2457481,MUC16,0,NO
2730737,MUC16,0,NO
2894841,MUC16,0,NO
2380398,MUC16,0,NO
2521286,MUC16,0,NO
2839437,MUC16,1,NO
2121691,MUC16,0,NO
2262877,MUC16,0,NO
2292485,MUC16,1,NO
2186079,MUC16,0,NO
2760715,MUC16,0,NO
2380391,MUC16,0,NO
2839414,MUC16,2,NO
2839456,MUC16,0,NO
2688642,MUC16,0,NO
2121699,MUC16,0,NO
2380418,MUC16,4,NO
2521301,MUC16,0,NO
2185864,MUC16,0,NO
2839354,MUC16,0,NO
2185963,MUC16,0,NO
2121755,MUC16,2,NO
2521269,MUC16,0,NO
2843054,MUC16,0,NO
2121502,MUC16,0,NO
2121555,MUC16,0,NO
2121743,MUC16,0,NO
2121501,MUC16,0,NO
2121662,MUC16,0,NO
2121765,MUC16,0,NO
2121752,MUC16,1,NO
2121542,MUC16,1,NO
2121619,MUC16,3,NO
2121599,MUC16,0,NO
2839440,MUC16,0,NO
2062384,MUC16,0,NO
2839343,MUC16,0,NO
2730740,MUC16,0,NO
2521306,MUC16,0,NO
2760724,MUC16,0,NO
2894854,MUC16,0,NO
2843052,MUC16,0,NO
2121644,MUC16,0,NO
2121522,MUC16,0,NO
2292468,MUC16,0,NO
2121565,MUC16,0,NO
2439352,MUC16,0,NO
2439382,MUC16,1,NO
2121641,MUC16,0,NO
2439349,MUC16,0,NO
2121795,MUC16,0,NO
2339747,MUC16,0,NO
2439358,MUC16,0,NO
2839309,MUC16,0,NO
2121718,MUC16,0,NO
2869829,MUC16,0,NO
2839314,MUC16,0,NO
2869823,MUC16,0,NO
2380403,MUC16,0,NO
2839463,MUC16,0,NO
2730736,MUC16,0,NO
2121509,MUC16,0,NO
2869848,MUC16,0,NO
2843065,MUC16,0,NO
2062378,MUC16,0,NO
2521253,MUC16,0,NO
2121607,MUC16,0,NO
2839305,MUC16,0,NO
2339736,MUC16,0,NO
2839476,MUC16,0,NO
2839471,MUC16,0,NO
2121615,MUC16,0,NO
2839322,MUC16,1,NO
2185965,MUC16,0,NO
2121496,MUC16,1,NO
2839420,MUC16,0,NO
2121643,MUC16,1,NO
2121637,MUC16,0,NO
2524283,MUC16,0,NO
2292463,MUC16,0,NO
2121596,MUC16,0,NO
2869831,MUC16,0,NO
2121620,MUC16,0,NO
2894829,MUC16,25,NO
2339741,MUC16,1,NO
2121527,MUC16,0,NO
2521310,MUC16,0,NO
2121746,MUC16,0,NO
2339478,MUC16,3,NO
2062383,MUC16,0,NO
2843035,MUC16,1,NO
2121499,MUC16,1,NO
2121731,MUC16,1,NO
2869824,MUC16,0,NO
2521298,MUC16,0,NO
2834134,MUC16,0,NO
2457483,MUC16,0,NO
2185863,MUC16,0,NO
2466847,MUC16,0,NO
2121537,MUC16,12,NO
2339482,MUC16,0,NO
2839365,MUC16,0,NO
2839307,MUC16,0,NO
2894823,MUC16,0,NO
2121723,MUC16,0,NO
2834138,MUC16,0,NO
2869887,MUC16,0,NO
2637739,MUC16,0,NO
2869812,MUC16,0,NO
2262876,MUC16,0,NO
1673901,MUC16,0,NO
2121771,MUC16,1,NO
2292482,MUC16,0,NO
2843028,MUC16,1,NO
2121678,MUC16,0,NO
2839425,MUC16,0,NO
2121533,MUC16,0,NO
2121674,MUC16,0,NO
2121780,MUC16,0,NO
2121711,MUC16,0,NO
2339477,MUC16,0,NO
1673903,MUC16,0,NO
1673895,MUC16,0,NO
2492728,MUC16,0,NO
2121514,MUC16,0,NO
2839423,MUC16,0,NO
2837856,MUC16,0,NO
2439375,MUC16,0,NO
2894817,MUC16,0,NO
2121531,MUC16,0,NO
2339953,MUC16,0,NO
2121712,MUC16,0,NO
2121778,MUC16,0,NO
2837885,MUC16,0,NO
2121652,MUC16,3,NO
2492727,MUC16,0,NO
2834145,MUC16,0,NO
2839411,MUC16,0,NO
2521291,MUC16,0,NO
2197820,MUC16,0,NO
2121547,MUC16,0,NO
2466839,MUC16,0,NO
2584588,MUC16,0,NO
2380408,MUC16,0,NO
2339748,MUC16,0,NO
2339476,MUC16,0,NO
2839477,MUC16,0,NO
2839448,MUC16,0,NO
2121577,MUC16,0,NO
2839412,MUC16,0,NO
2869814,MUC16,0,NO
2843061,MUC16,1,NO
2843033,MUC16,1,NO
2121664,MUC16,0,NO
2869840,MUC16,0,NO
2263151,MUC16,0,NO
2837888,MUC16,0,NO
2121568,MUC16,0,NO
2760717,MUC16,0,NO
2894846,MUC16,5,NO
2121624,MUC16,0,NO
2121552,MUC16,0,NO
1673882,MUC16,0,NO
2380411,MUC16,0,NO
2121673,MUC16,0,NO
2121720,MUC16,1,NO
2637735,MUC16,0,NO
2839327,MUC16,0,NO
2339472,MUC16,0,NO
2292474,MUC16,0,NO
2521284,MUC16,0,NO
2521260,MUC16,0,NO
2760722,MUC16,0,NO
2869853,MUC16,0,NO
2121677,MUC16,0,NO
2121627,MUC16,0,NO
2121650,MUC16,0,NO
2869827,MUC16,0,NO
2380414,MUC16,0,NO
2263150,MUC16,1,NO
2121593,MUC16,0,NO
2839342,MUC16,0,NO
2121734,MUC16,0,NO
2637734,MUC16,0,NO
2760725,MUC16,1,NO
1673904,MUC16,0,NO
2839364,MUC16,0,NO
2121754,MUC16,0,NO
2121729,MUC16,0,NO
2837897,MUC16,0,NO
2339749,MUC16,0,NO
2339475,MUC16,0,NO
2839465,MUC16,0,NO
2894861,MUC16,0,NO
1673902,MUC16,0,NO
2869933,MUC16,0,NO
2439389,MUC16,0,NO
2121638,MUC16,0,NO
2197828,MUC16,0,NO
2339469,MUC16,0,NO
2688648,MUC16,0,NO
2121602,MUC16,0,NO
2760720,MUC16,0,NO
2837884,MUC16,0,NO
2760731,MUC16,0,NO
2843062,MUC16,0,NO
2263372,MUC16,0,NO
2292480,MUC16,0,NO
2121775,MUC16,0,NO
2339467,MUC16,0,NO
2121574,MUC16,0,NO
2894831,MUC16,1,NO
2121714,MUC16,0,NO
2834131,MUC16,0,NO
2121679,MUC16,0,NO
2839430,MUC16,0,NO
2839326,MUC16,0,NO
2121792,MUC16,0,NO
2185961,MUC16,0,NO
2121725,MUC16,0,NO
2839332,MUC16,0,NO
2521299,MUC16,1,NO
2339742,MUC16,0,NO
2339738,MUC16,0,NO
2521280,MUC16,0,NO
2521257,MUC16,0,NO
2839484,MUC16,0,NO
2121774,MUC16,0,NO
2869879,MUC16,0,NO
2894851,MUC16,5,NO
2521271,MUC16,0,NO
2121530,MUC16,0,NO
2637731,MUC16,0,NO
2439364,MUC16,0,NO
2340420,MUC16,0,NO
2839387,MUC16,1,NO
2439357,MUC16,0,NO
2186081,MUC16,0,NO
2121666,MUC16,0,NO
1673900,MUC16,0,NO
2121583,MUC16,0,NO
2121560,MUC16,0,NO
2439365,MUC16,0,NO
2730743,MUC16,0,NO
2121528,MUC16,0,NO
2121777,MUC16,0,NO
2121668,MUC16,0,NO
2121540,MUC16,0,NO
2439339,MUC16,0,NO
2384194,MUC16,0,NO
2843071,MUC16,0,NO
2521277,MUC16,1,NO
2839432,MUC16,0,NO
2197822,MUC16,0,NO
2843022,MUC16,0,NO
2869865,MUC16,0,NO
2521282,MUC16,0,NO
2839466,MUC16,0,NO
2688652,MUC16,0,NO
2121521,MUC16,0,NO
2521266,MUC16,0,NO
2439372,MUC16,0,NO
2121793,MUC16,1,NO
2121769,MUC16,0,NO
2439311,MUC16,0,NO
2121603,MUC16,0,NO
2839408,MUC16,0,NO
2521278,MUC16,0,NO
2839438,MUC16,0,NO
2839313,MUC16,0,NO
2521279,MUC16,1,NO
2121759,MUC16,0,NO
2730741,MUC16,0,NO
2839461,MUC16,0,NO
1673893,MUC16,0,NO
2380394,MUC16,0,NO
2837865,MUC16,0,NO
2584589,MUC16,0,NO
2121710,MUC16,0,NO
2439345,MUC16,0,NO
2121785,MUC16,0,NO
2121713,MUC16,5,NO
2839321,MUC16,0,NO
2492719,MUC16,0,NO
2466844,MUC16,0,NO
2869870,MUC16,0,NO
2869822,MUC16,0,NO
1673891,MUC16,0,NO
687448,MUC16,0,NO
2839318,MUC16,0,NO
2121721,MUC16,0,NO
2439338,MUC16,0,NO
2869809,LRP1B,0,NO
2688647,LRP1B,0,NO
2121698,LRP1B,3,NO
2869806,LRP1B,1,NO
2869740,LRP1B,4,NO
2292482,LRP1B,1,NO
2185962,LRP1B,0,NO
2466834,LRP1B,0,NO
2834136,LRP1B,0,NO
2869749,LRP1B,2,NO
2292472,LRP1B,0,NO
2492708,LRP1B,0,NO
2869798,LRP1B,2,NO
2521284,LRP1B,0,NO
2730735,LRP1B,1,NO
2521259,LRP1B,1,NO
2121550,LRP1B,0,NO
2439313,LRP1B,1,NO
2869838,LRP1B,0,NO
2013569,LRP1B,0,NO
2869793,LRP1B,0,NO
2121769,LRP1B,2,NO
2262877,LRP1B,0,NO
2869947,LRP1B,0,NO
2339483,LRP1B,0,NO
2121655,LRP1B,2,NO
2466837,LRP1B,1,NO
2869735,LRP1B,2,NO
2121640,LRP1B,0,NO
2339750,LRP1B,2,NO
2869741,LRP1B,0,NO
2013708,LRP1B,0,NO
2869885,LRP1B,0,NO
2292462,LRP1B,1,NO
2292475,LRP1B,0,NO
2121538,LRP1B,0,NO
2013678,LRP1B,1,NO
2492701,LRP1B,8,NO
2121567,LRP1B,0,NO
2366573,LRP1B,0,NO
2339479,LRP1B,8,NO
2584590,LRP1B,0,NO
2380416,LRP1B,0,NO
2869846,LRP1B,0,NO
2492703,LRP1B,0,NO
2121645,LRP1B,0,NO
2492700,LRP1B,0,NO
2869837,LRP1B,0,NO
2869864,LRP1B,4,NO
2869902,LRP1B,0,NO
2869756,LRP1B,3,NO
2869832,LRP1B,0,NO
2839416,LRP1B,0,NO
2121763,LRP1B,0,NO
2121801,LRP1B,2,NO
2339487,LRP1B,2,NO
2263234,LRP1B,1,NO
2121634,LRP1B,1,NO
2869761,LRP1B,0,NO
2197831,LRP1B,0,NO
2380422,LRP1B,1,NO
2869789,LRP1B,0,NO
2121700,LRP1B,0,NO
2760723,LRP1B,0,NO
2637734,LRP1B,0,NO
2366579,LRP1B,0,NO
2869804,LRP1B,0,NO
2121595,LRP1B,0,NO
2121547,LRP1B,1,NO
2380395,LRP1B,8,NO
2339746,LRP1B,0,NO
2121521,LRP1B,1,NO
2839390,LRP1B,1,NO
2839475,LRP1B,0,NO
2869941,LRP1B,5,NO
2869799,LRP1B,0,NO
2121664,LRP1B,0,NO
2869858,LRP1B,0,NO
2869921,LRP1B,0,NO
2121719,LRP1B,1,NO
2869751,LRP1B,2,NO
2839423,LRP1B,1,NO
2121765,LRP1B,0,NO
2197820,LRP1B,0,NO
2869842,LRP1B,0,NO
2439363,LRP1B,1,NO
2869755,LRP1B,0,NO
2121702,LRP1B,0,NO
2121650,LRP1B,0,NO
2869769,LRP1B,0,NO
2121628,LRP1B,0,NO
2869843,LRP1B,0,NO
2121644,LRP1B,0,NO
2839371,LRP1B,0,NO
2894843,LRP1B,0,NO
2869911,LRP1B,1,NO
2062378,LRP1B,0,NO
2869860,LRP1B,0,NO
2121789,LRP1B,0,NO
2839367,LRP1B,13,NO
2466832,LRP1B,0,NO
2869816,LRP1B,0,NO
2121766,LRP1B,0,NO
2339481,LRP1B,0,NO
2869886,LRP1B,1,NO
2292469,LRP1B,0,NO
2869747,LRP1B,0,NO
2121805,LRP1B,0,NO
2121524,LRP1B,0,NO
2292484,LRP1B,8,NO
1551811,LRP1B,0,NO
2869746,LRP1B,1,NO
2894825,LRP1B,0,NO
2839429,LRP1B,0,NO
2869841,LRP1B,1,NO
2869810,LRP1B,1,NO
2869935,LRP1B,0,NO
2121692,LRP1B,0,NO
2837850,LRP1B,0,NO
2869863,LRP1B,1,NO
2466835,LRP1B,2,NO
2758220,LRP1B,0,NO
2839308,LRP1B,0,NO
2121654,LRP1B,0,NO
2869762,LRP1B,0,NO
2839348,LRP1B,1,NO
2121637,LRP1B,0,NO
2894848,LRP1B,0,NO
2466839,LRP1B,0,NO
2339739,LRP1B,0,NO
2263028,LRP1B,0,NO
2869952,LRP1B,0,NO
2380402,LRP1B,0,NO
2839355,LRP1B,0,NO
2121651,LRP1B,0,NO
2839361,LRP1B,1,NO
2121636,LRP1B,1,NO
2339474,LRP1B,0,NO
2869895,LRP1B,1,NO
2869882,LRP1B,0,NO
2263031,LRP1B,0,NO
2521267,LRP1B,0,NO
2894846,LRP1B,0,NO
2366564,LRP1B,0,NO
2894845,LRP1B,0,NO
2062377,LRP1B,0,NO
2262880,LRP1B,0,NO
2869845,LRP1B,0,NO
2839338,LRP1B,0,NO
2013571,LRP1B,1,NO
2339959,LRP1B,0,NO
2121564,LRP1B,0,NO
2121671,LRP1B,0,NO
2263025,LRP1B,1,NO
2688655,LRP1B,0,NO
2121578,LRP1B,0,NO
2292478,LRP1B,0,NO
2013642,LRP1B,0,NO
2521294,LRP1B,0,NO
2894831,LRP1B,0,NO
2688650,LRP1B,2,NO
2121635,LRP1B,0,NO
2466838,LRP1B,1,NO
2339747,LRP1B,0,NO
2869900,LRP1B,0,NO
2869856,LRP1B,0,NO
2263029,LRP1B,0,NO
2869785,LRP1B,0,NO
1604872,LRP1B,0,NO
2869857,LRP1B,1,NO
2869877,LRP1B,0,NO
2839380,LRP1B,3,NO
2839394,LRP1B,0,NO
2869862,LRP1B,0,NO
2869805,LRP1B,0,NO
2121684,LRP1B,0,NO
2185862,LRP1B,0,NO
2521312,LRP1B,0,NO
2339468,LRP1B,0,NO
2121630,LRP1B,0,NO
2466847,LRP1B,0,NO
2292492,LRP1B,0,NO
2340113,LRP1B,0,NO
